customer_id,last_purchase_date,monetary,frequency,avg_transaction_value,recency,r_score,f_score,m_score,rfm_score_str,rfm_score,rfm_segment,avg_order_value,monetary_rank,frequency_rank,recency_rank,value_tier,avg_days_between_purchases,purchase_consistency,days_since_first_purchase,purchase_span_days,unique_products_bought,unique_categories_bought,preferred_category,category_concentration,product_diversity_level,transaction_value_std,min_transaction_value,max_transaction_value,total_spending,transaction_count,spending_volatility,spending_trend,trend_direction,engagement_score,loyalty_indicator,preferred_day_of_week,weekend_purchase_ratio,weekend_spending_ratio,q1.0_count,q2.0_count,q3.0_count,q4.0_count,seasonal_variation,preferred_quarter,first_purchase_date,total_transactions,customer_tenure_days,recency_days,active_period_days,purchase_velocity,lifecycle_stage,expected_days_to_purchase,days_overdue,churn_risk
472,2025-09-07,59950000.0,11,5450000.0,-250,5,4,4,544,4.25,Champions,5450000.0,60.2,76.54,80.22,Gold,,1.0,95.0,,5,,,,Medium,8045077.998378885,300000.0,26860000.0,59950000.0,11,1.476,0.129,Growing,73.08,High,Sunday,0.273,0.287,0.0,0.0,3.0,0.0,1.732,3.0,2025-09-07,3.0,95.0,95.0,0.0,0.947,Established,0.0,95.0,Churned
476,,497130000.0,9,55236666.666666664,719,2,4,5,245,3.9,Need Attention,55236666.67,87.47,71.56,18.12,Platinum,,,,,9,,,,Medium,79322334.53920782,2788000.0,238400000.0,497130000.0,9,1.436,0.435,Growing,58.5,Medium,,,,,,,,,,,,,,,,,,,
500,2023-04-12,10179250.44,7,1454178.6342857142,629,2,4,2,242,2.7,Need Attention,1454178.63,30.71,66.03,36.55,Silver,,,,,7,,,,Medium,736133.9477130669,399999.99,2420000.0,10179250.44,7,0.506,-0.187,Declining,34.03,Medium,Wednesday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2023-04-12,1.0,974.0,974.0,0.0,0.031,Veteran,365.0,609.0,Churned
501,2024-03-06,10400000.0,1,10400000.0,300,3,1,2,312,1.9,Promising,10400000.0,30.96,9.58,40.79,Silver,,,645.0,0.0,1,,,,Low,0.0,10400000.0,10400000.0,10400000.0,1,0.0,0.0,Stable,15.72,Low,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,1.732,1.0,2024-03-06,1.0,645.0,645.0,0.0,0.047,Veteran,365.0,280.0,Churned
502,2023-05-12,78636800.0,1,78636800.0,599,2,1,4,214,2.45,Other,78636800.0,64.93,9.58,36.73,Gold,,,944.0,0.0,1,,,,Low,0.0,78636800.0,78636800.0,78636800.0,1,0.0,0.0,Stable,29.31,Low,Friday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2023-05-12,1.0,944.0,944.0,0.0,0.032,Veteran,365.0,579.0,Churned
505,2025-12-11,143660624.32,27,5320763.8637037035,-345,5,5,4,554,4.6,Champions,5320763.86,75.18,89.86,99.45,Platinum,,0.0,,,7,,,,Medium,4240218.061135961,770000.0,15510000.0,143660624.32,27,0.797,0.122,Growing,51.82,Medium,Sunday,0.37,0.383,0.0,0.0,2.0,15.0,1.473,4.0,2024-11-10,17.0,396.0,0.0,396.0,1.288,Veteran,24.75,-24.75,Active
506,2025-09-04,3207905495.0,61,52588614.67213115,-247,4,5,5,455,4.75,Champions,52588614.67,97.79,94.96,79.42,Platinum,,0.0,274.0,,46,,,,High,136218803.4432371,0.0,940908224.0,3207905495.0,61,2.59,1.404,Growing,68.47,Medium,Sunday,0.164,0.086,3.0,5.0,13.0,0.0,0.917,3.0,2024-04-10,21.0,610.0,98.0,512.0,1.033,Veteran,25.6,72.4,Churned
550,2023-06-11,3134000.0,2,1567000.0,569,2,1,1,211,1.25,About To Sleep,1567000.0,14.25,27.7,36.98,Bronze,0.0,1.0,914.0,0.0,2,,,,Low,1350573.9520663058,612000.0,2522000.0,3134000.0,2,0.862,-0.757,Declining,45.28,Medium,Sunday,1.0,1.0,0.0,2.0,0.0,0.0,1.732,2.0,2023-06-11,2.0,914.0,914.0,0.0,0.066,Veteran,0.0,914.0,Churned
600,2024-11-12,204076375.0,2,102038187.5,49,3,1,4,314,2.7,Promising,102038187.5,78.87,27.7,53.26,Platinum,428.0,,822.0,428.0,2,,,,Low,761112.0615996701,101500000.0,102576375.0,204076375.0,2,0.007,0.011,Stable,41.13,Medium,Monday,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2023-09-11,2.0,822.0,394.0,428.0,0.073,Veteran,428.0,-34.0,Active
603,2023-06-11,10809000.0,1,10809000.0,569,2,1,2,212,1.65,About To Sleep,10809000.0,31.7,9.58,36.98,Silver,,,914.0,0.0,1,,,,Low,0.0,10809000.0,10809000.0,10809000.0,1,0.0,0.0,Stable,16.01,Low,Sunday,1.0,1.0,0.0,1.0,0.0,0.0,1.732,2.0,2023-06-11,1.0,914.0,914.0,0.0,0.033,Veteran,365.0,549.0,Churned
700,,134070000.0,5,26814000.0,719,2,3,4,234,3.15,Need Attention,26814000.0,74.45,57.68,18.12,Gold,,,,,5,,,,Medium,22241470.09529721,10004000.0,58072000.0,134070000.0,5,0.829,-0.78,Declining,48.78,Medium,,,,,,,,,,,,,,,,,,,
755,2025-03-09,10897519.0,5,2179503.8,-68,4,3,2,432,2.85,Potential Loyalist,2179503.8,31.94,57.68,61.3,Silver,,,277.0,,5,,,,Medium,2791417.552857365,243243.0,6982206.0,10897519.0,5,1.281,-0.88,Declining,31.78,Medium,Sunday,0.2,0.641,1.0,0.0,0.0,0.0,1.732,1.0,2025-03-09,1.0,277.0,277.0,0.0,0.108,Mature,365.0,-88.0,Active
856,2025-05-03,82604458.0,14,5900318.428571428,-123,4,5,4,454,4.35,Champions,5900318.43,65.97,80.59,66.58,Gold,,0.0,,,11,,,,High,12107273.534514472,470000.0,45000000.0,82604458.0,14,2.052,-0.883,Declining,51.38,Medium,Monday,0.071,0.012,0.0,3.0,2.0,0.0,1.039,2.0,2023-09-11,5.0,822.0,222.0,600.0,0.182,Veteran,150.0,72.0,Churned
911,2023-09-11,56962000.0,5,11392400.0,477,2,3,3,233,2.75,Need Attention,11392400.0,58.97,57.68,37.59,Gold,,1.0,,,4,,,,Medium,9973152.27498307,1325000.0,25990000.0,56962000.0,5,0.875,-0.197,Declining,70.45,High,Monday,0.0,0.0,0.0,0.0,3.0,0.0,1.732,3.0,2023-09-11,3.0,822.0,822.0,0.0,0.109,Veteran,0.0,822.0,Churned
912,2023-08-11,2926800.0,1,2926800.0,508,2,1,1,211,1.25,About To Sleep,2926800.0,13.64,9.58,37.35,Bronze,,,853.0,0.0,1,,,,Low,0.0,2926800.0,2926800.0,2926800.0,1,0.0,0.0,Stable,8.79,Low,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.732,3.0,2023-08-11,1.0,853.0,853.0,0.0,0.035,Veteran,365.0,488.0,Churned
913,2025-11-11,504500035.41,153,3297385.8523529414,-315,5,5,5,555,5.0,Champions,3297385.85,87.59,99.26,93.37,Platinum,,0.0,249.0,,71,,,,High,4187076.1010743347,108200.0,33000000.0,504500035.41,153,1.27,0.19,Growing,64.93,Medium,Tuesday,0.072,0.066,9.0,24.0,19.0,14.0,0.339,2.0,2023-05-12,66.0,944.0,30.0,914.0,2.097,Veteran,14.061538461538461,15.938461538461539,At Risk
1050,2023-09-11,47613691.0,4,11903422.75,477,2,3,3,233,2.75,Need Attention,11903422.75,56.02,50.86,37.59,Gold,,1.0,,,4,,,,Medium,12541170.29779628,1383278.0,29530413.0,47613691.0,4,1.054,-0.46,Declining,69.27,High,Monday,0.0,0.0,0.0,0.0,2.0,0.0,1.732,3.0,2023-09-11,2.0,822.0,822.0,0.0,0.073,Veteran,0.0,822.0,Churned
1051,2023-09-11,127000000.0,1,127000000.0,477,2,1,4,214,2.45,Other,127000000.0,73.46,9.58,37.59,Gold,,,822.0,0.0,1,,,,Low,0.0,127000000.0,127000000.0,127000000.0,1,0.0,0.0,Stable,32.72,Low,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.732,3.0,2023-09-11,1.0,822.0,822.0,0.0,0.036,Veteran,365.0,457.0,Churned
1052,,85785600.0,1,85785600.0,719,2,1,4,214,2.45,Other,85785600.0,66.71,9.58,18.12,Gold,,,,0.0,1,,,,Low,0.0,85785600.0,85785600.0,85785600.0,1,0.0,0.0,Stable,30.02,Low,,,,,,,,,,,,,,,,,,,
1103,2025-10-09,396534000.0,33,12016181.818181818,-282,5,5,5,555,5.0,Champions,12016181.82,85.87,91.52,85.32,Platinum,,0.0,121.0,,10,,,,Medium,26194541.064712495,1220000.0,135000000.0,396534000.0,33,2.18,-0.774,Declining,58.73,Medium,Monday,0.0,0.0,9.0,0.0,7.0,3.0,0.735,1.0,2023-09-11,19.0,822.0,63.0,759.0,0.693,Veteran,42.166666666666664,20.833333333333336,At Risk
1150,,205500000.0,13,15807692.307692308,719,2,4,4,244,3.5,Need Attention,15807692.31,78.99,79.36,18.12,Platinum,,,,,9,,,,Medium,24273723.84350554,1470000.0,92000000.0,205500000.0,13,1.536,1.344,Growing,55.11,Medium,,,,,,,,,,,,,,,,,,,
1152,2023-10-11,73000000.0,2,36500000.0,447,2,2,4,224,2.8,Need Attention,36500000.0,63.64,27.7,37.84,Gold,0.0,1.0,792.0,0.0,2,,,,Low,51618795.02661797,0.0,73000000.0,73000000.0,2,1.414,-1.0,Declining,65.04,Medium,Wednesday,0.0,0.0,0.0,0.0,0.0,2.0,1.732,4.0,2023-10-11,2.0,792.0,792.0,0.0,0.076,Veteran,0.0,792.0,Churned
1153,2025-09-07,251108664.0,32,7847145.75,-250,5,5,5,555,5.0,Champions,7847145.75,81.57,91.09,80.22,Platinum,,0.0,,,27,,,,High,12944074.355062565,236000.0,53306250.0,251108664.0,32,1.65,-0.811,Declining,60.93,Medium,Sunday,0.469,0.825,0.0,1.0,2.0,12.0,1.284,4.0,2023-11-12,15.0,760.0,95.0,665.0,0.592,Veteran,47.5,47.5,Dormant
1200,2025-10-01,235292105.97,37,6359246.107297298,-274,5,5,5,555,5.0,Champions,6359246.11,80.71,92.08,81.94,Platinum,,0.0,,,22,,,,High,5481430.359768797,946847.0,22972972.95,235292105.97,37,0.862,-0.176,Declining,60.17,Medium,Tuesday,0.027,0.014,2.0,11.0,1.0,2.0,1.016,2.0,2023-08-12,16.0,852.0,71.0,781.0,0.563,Veteran,52.06666666666667,18.93333333333333,At Risk
1203,2024-04-10,495578925.0,12,41298243.75,265,3,4,5,345,4.15,Loyal Customers,41298243.75,87.35,78.13,42.75,Platinum,,1.0,610.0,,12,,,,High,63671252.37009718,0.0,225578925.0,495578925.0,12,1.542,0.002,Stable,90.48,High,Wednesday,0.0,0.0,0.0,7.0,0.0,0.0,1.732,2.0,2024-04-10,7.0,610.0,610.0,0.0,0.344,Veteran,0.0,610.0,Churned
1204,,94300000.0,4,23575000.0,719,2,3,4,234,3.15,Need Attention,23575000.0,68.06,50.86,18.12,Gold,,,,,3,,,,Low,21300161.971215148,9240000.0,55200000.0,94300000.0,4,0.904,-0.688,Declining,41.3,Medium,,,,,,,,,,,,,,,,,,,
1301,2024-06-05,71660000.0,3,23886666.666666668,209,3,2,4,324,3.05,Promising,23886666.67,63.02,41.77,45.45,Gold,,1.0,554.0,,2,,,,Low,12850001.297016796,9200000.0,33060000.0,71660000.0,3,0.538,-0.281,Declining,64.79,High,Wednesday,0.0,0.0,0.0,2.0,0.0,0.0,1.732,2.0,2024-06-05,2.0,554.0,554.0,0.0,0.108,Veteran,0.0,554.0,Churned
1350,,15522000.0,1,15522000.0,719,2,1,2,212,1.65,About To Sleep,15522000.0,37.84,9.58,18.12,Silver,,,,0.0,1,,,,Low,0.0,15522000.0,15522000.0,15522000.0,1,0.0,0.0,Stable,18.47,Low,,,,,,,,,,,,,,,,,,,
1351,,85826703.0,2,42913351.5,719,2,2,4,224,2.8,Need Attention,42913351.5,66.83,27.7,18.12,Gold,,,,,2,,,,Low,21090663.95173714,28000000.0,57826703.0,85826703.0,2,0.491,-0.516,Declining,36.31,Medium,,,,,,,,,,,,,,,,,,,
1400,2024-11-06,78300000.0,9,8700000.0,55,3,4,4,344,3.75,Loyal Customers,8700000.0,64.74,71.56,52.4,Gold,,1.0,,,8,,,,Medium,6625141.50792268,1000000.0,20400000.0,78300000.0,9,0.762,0.582,Growing,78.45,High,Wednesday,0.0,0.0,0.0,0.0,0.0,2.0,1.732,4.0,2024-11-06,2.0,400.0,400.0,0.0,0.15,Veteran,0.0,400.0,Churned
1450,2024-08-07,63030000.0,8,7878750.0,146,3,4,4,344,3.75,Loyal Customers,7878750.0,61.43,68.61,49.32,Gold,,0.0,613.0,,8,,,,Medium,11149150.432079695,840000.0,34000000.0,63030000.0,8,1.415,-0.527,Declining,47.13,Medium,Sunday,0.375,0.14,0.0,3.0,1.0,0.0,1.225,2.0,2024-04-07,4.0,613.0,491.0,122.0,0.196,Veteran,40.666666666666664,450.3333333333333,Churned
1451,2025-02-07,312502690.0,14,22321620.714285713,-38,3,5,5,355,4.5,Loyal Customers,22321620.71,84.03,80.59,57.86,Platinum,,,,,13,,,,High,33261471.1774196,2420000.0,130550000.0,312502690.0,14,1.49,-0.646,Declining,59.58,Medium,Friday,0.071,0.062,2.0,0.0,0.0,0.0,1.732,1.0,2024-03-09,2.0,642.0,307.0,335.0,0.093,Veteran,335.0,-28.0,Active
1452,,31500000.0,1,31500000.0,719,2,1,3,213,2.05,Other,31500000.0,49.26,9.58,18.12,Silver,,,,0.0,1,,,,Low,0.0,31500000.0,31500000.0,31500000.0,1,0.0,0.0,Stable,23.04,Low,,,,,,,,,,,,,,,,,,,
1453,2025-11-04,4984245261.666667,25,199369810.46666667,-308,5,5,5,555,5.0,Champions,199369810.47,99.02,88.76,89.07,Platinum,,0.0,302.0,,24,,,,High,470856906.1604317,0.0,2233140000.0,4984245261.666667,25,2.362,4.378,Growing,67.73,Medium,Sunday,0.08,0.054,2.0,2.0,1.0,2.0,0.247,1.0,2025-02-12,7.0,302.0,37.0,265.0,0.695,Mature,44.166666666666664,-7.166666666666664,Active
1500,,16755532.0,3,5585177.333333333,719,2,2,2,222,2.0,Need Attention,5585177.33,39.68,41.77,18.12,Silver,,,,,3,,,,Low,5523450.840329923,800300.0,11629632.0,16755532.0,3,0.989,0.437,Growing,29.95,Medium,,,,,,,,,,,,,,,,,,,
1550,,47812000.0,4,11953000.0,719,2,3,3,233,2.75,Need Attention,11953000.0,56.14,50.86,18.12,Gold,,,,,4,,,,Medium,16324168.871135013,552000.0,36000000.0,47812000.0,4,1.366,10.542,Growing,39.32,Medium,,,,,,,,,,,,,,,,,,,
1600,2025-04-02,355474320.0,38,9354587.368421054,-92,4,5,5,455,4.75,Champions,9354587.37,85.38,92.26,62.59,Platinum,,0.0,,,11,,,,High,7782944.708960319,2304000.0,38600000.0,355474320.0,38,0.832,-0.084,Stable,59.14,Medium,Wednesday,0.0,0.0,11.0,2.0,0.0,0.0,1.399,1.0,2024-02-02,13.0,678.0,253.0,425.0,0.575,Veteran,35.416666666666664,217.58333333333334,Churned
1700,2024-11-12,24600000.0,2,12300000.0,49,3,2,3,323,2.65,Promising,12300000.0,44.59,27.7,53.26,Silver,,,394.0,,2,,,,Low,2474873.7341529164,10550000.0,14050000.0,24600000.0,2,0.201,0.332,Growing,27.42,Medium,Tuesday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2024-11-12,1.0,394.0,394.0,0.0,0.076,Veteran,365.0,29.0,At Risk
1701,2025-11-06,994943506.0,31,32094951.80645161,-310,5,5,5,555,5.0,Champions,32094951.81,92.51,90.72,90.05,Platinum,,0.0,,,22,,,,High,44140640.533476345,162162.0,174000000.0,994943506.0,31,1.375,-0.71,Declining,64.88,Medium,Tuesday,0.065,0.044,4.0,2.0,3.0,3.0,0.236,1.0,2023-01-12,12.0,1064.0,35.0,1029.0,0.338,Veteran,93.54545454545455,-58.54545454545455,Active
1702,2024-08-01,67410080.0,3,22470026.666666668,152,3,2,4,324,3.05,Promising,22470026.67,62.16,41.77,48.65,Gold,,,497.0,,3,,,,Low,18292468.861751094,3164800.0,39545280.0,67410080.0,3,0.814,-0.135,Declining,38.94,Medium,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.732,3.0,2024-08-01,1.0,497.0,497.0,0.0,0.06,Veteran,365.0,132.0,Churned
1703,2024-06-09,583240000.0,26,22432307.692307692,205,3,5,5,355,4.5,Loyal Customers,22432307.69,89.07,89.31,46.62,Platinum,,1.0,,,9,,,,Medium,25828943.347755022,0.0,91350000.0,583240000.0,26,1.151,0.207,Growing,89.14,High,Tuesday,0.038,0.004,0.0,1.0,0.0,6.0,1.421,4.0,2023-12-12,7.0,730.0,550.0,180.0,0.288,Veteran,30.0,520.0,Churned
1750,,161830000.0,7,23118571.42857143,719,2,4,4,244,3.5,Need Attention,23118571.43,76.04,66.03,18.12,Platinum,,,,,7,,,,Medium,31617372.56033536,0.0,90300000.0,161830000.0,7,1.368,-0.741,Declining,52.16,Medium,,,,,,,,,,,,,,,,,,,
1801,,19990545.0,2,9995272.5,719,2,2,3,223,2.4,Need Attention,9995272.5,41.89,27.7,18.12,Silver,,,,,2,,,,Low,2835112.819362309,7990545.0,12000000.0,19990545.0,2,0.284,-0.334,Declining,26.34,Medium,,,,,,,,,,,,,,,,,,,
1850,2025-10-07,403334367.0,63,6402132.80952381,-280,5,5,5,555,5.0,Champions,6402132.81,86.12,95.33,84.28,Platinum,,0.0,,,15,,,,High,11171778.958374329,0.0,66300000.0,403334367.0,63,1.745,4.194,Growing,60.89,Medium,Wednesday,0.159,0.06,4.0,12.0,9.0,9.0,0.338,2.0,2024-02-08,34.0,672.0,65.0,607.0,1.518,Veteran,18.393939393939394,46.60606060606061,Dormant
1852,2025-07-02,129515615.84714286,15,8634374.389809525,-183,4,5,4,454,4.35,Champions,8634374.39,73.83,81.57,72.24,Gold,,0.581,277.0,,15,,,,High,8548169.600354576,1050000.0,28000000.0,129515615.84714286,15,0.99,-0.379,Declining,73.41,High,Sunday,0.2,0.116,1.0,1.0,2.0,1.0,0.346,3.0,2024-07-06,5.0,523.0,162.0,361.0,0.287,Veteran,90.25,71.75,Churned
1900,2025-10-12,341139162.50714284,66,5168775.189502165,-285,5,5,5,555,5.0,Champions,5168775.19,84.64,95.82,87.53,Platinum,,0.0,60.0,,46,,,,High,4933012.974584329,200000.0,23875000.0,341139162.50714284,66,0.954,0.135,Growing,63.21,Medium,Wednesday,0.061,0.057,15.0,4.0,2.0,6.0,0.736,1.0,2024-02-04,27.0,676.0,60.0,616.0,1.198,Veteran,23.692307692307693,36.30769230769231,Dormant
1950,2023-12-12,80900000.0,6,13483333.333333334,385,2,4,4,244,3.5,Need Attention,13483333.33,65.36,62.84,38.21,Gold,,,,,4,,,,Medium,5221557.877364443,4050000.0,17500000.0,80900000.0,6,0.387,-0.398,Declining,43.0,Medium,Tuesday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2023-12-12,1.0,730.0,730.0,0.0,0.041,Veteran,365.0,365.0,Churned
1951,2025-08-04,151267830.0,18,8403768.333333334,-216,4,5,4,454,4.35,Champions,8403768.33,75.43,84.52,75.43,Platinum,,0.0,243.0,,16,,,,High,8691707.113408715,840000.0,31600000.0,151267830.0,18,1.034,-0.525,Declining,56.89,Medium,Tuesday,0.056,0.012,0.0,1.0,4.0,0.0,1.311,3.0,2024-09-10,5.0,457.0,129.0,328.0,0.328,Veteran,82.0,47.0,Dormant
1953,2024-09-09,72615000.0,13,5585769.230769231,113,3,4,4,344,3.75,Loyal Customers,5585769.23,63.27,79.36,50.8,Gold,,,,,7,,,,Medium,9124573.945796466,154000.0,34500000.0,72615000.0,13,1.634,4.264,Growing,47.05,Medium,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.732,3.0,2024-09-09,1.0,458.0,458.0,0.0,0.066,Veteran,365.0,93.0,Churned
1954,,53287600.0,7,7612514.285714285,719,2,4,3,243,3.1,Need Attention,7612514.29,58.11,66.03,18.12,Gold,,,,,7,,,,Medium,9202129.691078505,1180000.0,27870600.0,53287600.0,7,1.209,2.215,Growing,44.99,Medium,,,,,,,,,,,,,,,,,,,
2000,2024-08-08,60712000.0,6,10118666.666666666,145,3,4,4,344,3.75,Loyal Customers,10118666.67,60.69,62.84,49.63,Gold,,0.0,,,6,,,,Medium,14297831.691087522,260000.0,38500000.0,60712000.0,6,1.413,-0.748,Declining,44.9,Medium,Saturday,0.333,0.795,0.0,2.0,1.0,0.0,1.106,2.0,2024-06-08,3.0,551.0,490.0,61.0,0.163,Veteran,30.5,459.5,Churned
2001,2024-08-03,692605553.0,50,13852111.06,150,3,5,5,355,4.5,Loyal Customers,13852111.06,90.17,94.04,48.89,Platinum,,0.0,,,2,,,,Low,13456114.544910995,854808.0,39231636.0,692605553.0,50,0.971,-0.098,Stable,45.65,Medium,Sunday,0.1,0.109,6.0,2.0,1.0,0.0,1.012,1.0,2024-01-08,9.0,703.0,495.0,208.0,0.384,Veteran,26.0,469.0,Churned
2002,,1309304000.0,21,62347809.52380952,719,2,5,5,255,4.25,Need Attention,62347809.52,94.1,86.36,18.12,Platinum,,,,,21,,,,High,82769409.3053823,0.0,325890000.0,1309304000.0,21,1.328,0.603,Growing,65.34,Medium,,,,,,,,,,,,,,,,,,,
2051,2024-04-07,119821979.0,24,4992582.458333333,268,3,5,4,354,4.1,Loyal Customers,4992582.46,72.48,88.33,42.08,Gold,,,,,2,,,,Low,117227.05256299407,4779530.0,5174709.0,119821979.0,24,0.023,-0.021,Stable,38.57,Medium,Sunday,0.083,0.082,3.0,1.0,0.0,0.0,1.225,1.0,2024-01-08,4.0,703.0,613.0,90.0,0.171,Veteran,30.0,583.0,Churned
2052,2024-09-07,280950000.0,4,70237500.0,115,3,3,5,335,3.8,Loyal Customers,70237500.0,83.29,50.86,50.49,Platinum,0.0,1.0,460.0,0.0,4,,,,Medium,68453960.26284139,4350000.0,136456000.0,280950000.0,4,0.975,-0.186,Declining,80.18,High,Saturday,1.0,1.0,0.0,0.0,4.0,0.0,1.732,3.0,2024-09-07,4.0,460.0,460.0,0.0,0.261,Veteran,0.0,460.0,Churned
2102,,2684684.68,1,2684684.68,719,2,1,1,211,1.25,About To Sleep,2684684.68,12.53,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,2684684.68,2684684.68,2684684.68,1,0.0,0.0,Stable,8.35,Low,,,,,,,,,,,,,,,,,,,
2150,,1380000000.2,5,276000000.04,719,2,3,5,235,3.55,Need Attention,276000000.04,94.35,57.68,18.12,Platinum,,,,,5,,,,Medium,300296398.41080296,0.0,722652900.0,1380000000.2,5,1.088,-0.595,Declining,56.74,Medium,,,,,,,,,,,,,,,,,,,
2200,2025-11-06,5633693804.9,99,56905998.029292926,-310,5,5,5,555,5.0,Champions,56905998.03,99.14,98.4,90.05,Platinum,,0.0,,,66,,,,High,235104659.5817427,0.0,2311245263.0,5633693804.9,99,4.131,1.346,Growing,69.43,Medium,Wednesday,0.131,0.11,21.0,1.0,0.0,27.0,0.975,4.0,2024-03-12,49.0,639.0,35.0,604.0,2.3,Veteran,12.583333333333334,22.416666666666664,At Risk
2201,2025-11-06,190040850.0,27,7038550.0,-310,5,5,4,554,4.6,Champions,7038550.0,78.13,89.86,90.05,Platinum,,0.0,,,21,,,,High,7904121.927449827,161000.0,28973675.0,190040850.0,27,1.123,-0.093,Stable,58.95,Medium,Tuesday,0.0,0.0,0.0,0.0,4.0,1.0,1.311,3.0,2024-07-10,5.0,519.0,35.0,484.0,0.289,Veteran,121.0,-86.0,Active
2202,,7650000.0,1,7650000.0,719,2,1,2,212,1.65,About To Sleep,7650000.0,25.31,9.58,18.12,Silver,,,,0.0,1,,,,Low,0.0,7650000.0,7650000.0,7650000.0,1,0.0,0.0,Stable,13.46,Low,,,,,,,,,,,,,,,,,,,
2203,2025-04-08,351318449.0,62,5666426.596774193,-98,4,5,5,455,4.75,Champions,5666426.6,85.01,95.09,63.88,Platinum,,0.0,333.0,,34,,,,High,9468569.954302887,203604.0,52250000.0,351318449.0,62,1.671,0.24,Growing,62.7,Medium,Saturday,0.194,0.293,6.0,14.0,1.0,5.0,0.726,2.0,2023-12-12,26.0,730.0,247.0,483.0,1.068,Veteran,19.32,227.68,Churned
2250,2024-06-08,102000000.0,2,51000000.0,206,3,2,4,324,3.05,Promising,51000000.0,69.53,27.7,46.01,Gold,,,551.0,,1,,,,Low,0.0,51000000.0,51000000.0,102000000.0,2,0.0,0.0,Stable,31.15,Medium,Saturday,0.5,0.5,0.0,1.0,0.0,0.0,1.732,2.0,2024-06-08,1.0,551.0,551.0,0.0,0.054,Veteran,365.0,186.0,Churned
2300,2025-11-12,2084932830.01,65,32075889.69246154,-316,5,5,5,555,5.0,Champions,32075889.69,96.31,95.7,94.35,Platinum,,0.0,333.0,,44,,,,High,44991519.62334194,1519819.84,270000000.0,2084932830.01,65,1.403,-0.108,Declining,67.83,Medium,Sunday,0.185,0.219,11.0,8.0,3.0,7.0,0.395,1.0,2023-12-12,29.0,730.0,29.0,701.0,1.192,Veteran,25.035714285714285,3.9642857142857153,At Risk
2302,2025-03-07,40310657.870000005,10,4031065.7870000005,-66,4,4,3,443,3.6,Loyal Customers,4031065.79,52.95,74.32,60.75,Gold,,1.0,,,10,,,,Medium,4956312.36356256,527000.0,16720000.0,40310657.870000005,10,1.23,1.598,Growing,75.56,High,Sunday,0.4,0.265,1.0,0.0,4.0,0.0,1.311,3.0,2024-08-11,5.0,487.0,279.0,208.0,0.308,Veteran,52.0,227.0,Churned
2350,,54576784.0,3,18192261.333333332,719,2,2,3,223,2.4,Need Attention,18192261.33,58.35,41.77,18.12,Gold,,,,,3,,,,Low,10812063.393440003,7029504.0,28615680.0,54576784.0,3,0.594,-0.059,Stable,37.42,Medium,,,,,,,,,,,,,,,,,,,
2351,,88009009.09,6,14668168.181666667,719,2,4,4,244,3.5,Need Attention,14668168.18,67.2,62.84,18.12,Gold,,,,,5,,,,Medium,10667220.102587199,4306306.32,31837837.92,88009009.09,6,0.727,-0.254,Declining,45.88,Medium,,,,,,,,,,,,,,,,,,,
2352,2024-05-03,961570003.8100001,22,43707727.44590909,242,3,5,5,355,4.5,Loyal Customers,43707727.45,92.01,86.98,43.3,Platinum,,1.0,,,18,,,,High,27889405.376103833,9004031.0,104829450.0,961570003.8100001,22,0.638,0.315,Growing,94.06,High,Friday,0.0,0.0,0.0,3.0,0.0,0.0,1.732,2.0,2024-05-03,3.0,587.0,587.0,0.0,0.153,Veteran,0.0,587.0,Churned
2353,2024-07-02,14355400.0,5,2871080.0,182,3,3,2,332,2.6,Need Attention,2871080.0,36.86,57.68,47.42,Silver,,,,,4,,,,Medium,1736004.5599018454,1655400.0,5700000.0,14355400.0,5,0.605,0.174,Growing,31.6,Medium,Saturday,0.2,0.125,0.0,0.0,2.0,0.0,1.732,3.0,2023-08-12,2.0,852.0,527.0,325.0,0.07,Veteran,325.0,202.0,Churned
2354,2025-07-10,58460104.0,3,19486701.333333332,-191,4,2,3,423,2.9,Potential Loyalist,19486701.33,59.71,41.77,73.71,Gold,,,428.0,,3,,,,Low,15392348.874886421,7200000.0,36752198.0,58460104.0,3,0.79,0.515,Growing,37.96,Medium,Thursday,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2024-10-09,2.0,428.0,154.0,274.0,0.14,Veteran,274.0,-120.0,Active
2355,,125232000.0,4,31308000.0,719,2,3,4,234,3.15,Need Attention,31308000.0,73.22,50.86,18.12,Gold,,,,,4,,,,Medium,34386962.29677754,6480000.0,79740000.0,125232000.0,4,1.098,-0.878,Declining,46.15,Medium,,,,,,,,,,,,,,,,,,,
